id,distance,normalized_distance,weighted_distance
493,217,0.8066914498141264,0.49885057471264366
494,223,0.745819397993311,0.5138248847926268
495,258,0.7226890756302521,0.5078740157480315
496,189,0.8146551724137931,0.5815384615384616
497,254,0.7839506172839507,0.5237113402061856
498,252,0.7590361445783133,0.46494464944649444
499,216,0.6545454545454545,0.42105263157894735
500,222,0.7708333333333334,0.5427872860635696
501,218,0.754325259515571,0.5227817745803357
502,353,0.7415966386554622,0.4895977808599168
503,413,0.6286149162861492,0.4113545816733068
504,216,0.6813880126182965,0.484304932735426
505,275,0.5926724137931034,0.39568345323741005
506,214,0.7379310344827587,0.5323383084577115
507,447,0.6783004552352049,0.4613003095975232
508,372,0.523943661971831,0.33184656556645853
509,289,0.7083333333333334,0.47299509001636664
510,126,0.6885245901639344,0.50199203187251
511,164,0.8,0.6332046332046332
512,149,0.7061611374407583,0.5379061371841155
513,157,0.6826086956521739,0.48606811145510836
514,166,0.8137254901960784,0.6194029850746269
515,190,0.7142857142857143,0.5205479452054794
516,186,0.7181467181467182,0.5013477088948787
517,243,0.7431192660550459,0.5560640732265446
518,135,0.7105263157894737,0.5172413793103449
519,150,0.7537688442211056,0.5952380952380952
520,170,0.7142857142857143,0.5
521,152,0.7342995169082126,0.5083612040133779
522,133,0.6683417085427136,0.48363636363636364
523,154,0.7661691542288557,0.5724907063197026
524,173,0.7208333333333333,0.5014492753623189
525,221,0.7083333333333334,0.5212264150943396
526,215,0.7190635451505016,0.509478672985782
527,130,0.7142857142857143,0.5241935483870968
528,197,0.6194968553459119,0.43201754385964913
529,153,0.7320574162679426,0.5368421052631579
530,135,0.7142857142857143,0.4891304347826087
531,138,0.7150259067357513,0.552
532,157,0.8010204081632653,0.6108949416342413
533,232,0.7435897435897436,0.5644768856447688
534,131,0.7081081081081081,0.5303643724696356
535,232,0.7341772151898734,0.5272727272727272
536,172,0.7226890756302521,0.5073746312684366
537,250,0.7204610951008645,0.5341880341880342
538,159,0.7681159420289855,0.5559440559440559
539,188,0.7230769230769231,0.5280898876404494
540,248,0.7425149700598802,0.5403050108932462
541,128,0.6994535519125683,0.5267489711934157
542,320,0.7191011235955056,0.5423728813559322
543,166,0.7033898305084746,0.51875
544,137,0.6954314720812182,0.5055350553505535
545,169,0.7130801687763713,0.49852507374631266
546,236,0.7564102564102564,0.5742092457420924
547,136,0.7311827956989247,0.5375494071146245
548,222,0.752542372881356,0.5591939546599496
549,159,0.7066666666666667,0.501577287066246
550,142,0.6729857819905213,0.46254071661237783
551,161,0.7351598173515982,0.5770609318996416
552,122,0.6853932584269663,0.5104602510460251
553,195,0.7330827067669173,0.5342465753424658
554,145,0.7591623036649214,0.5967078189300411
555,273,0.7690140845070422,0.6026490066225165
556,216,0.7372013651877133,0.5294117647058824
557,171,0.7633928571428571,0.5533980582524272
558,169,0.7071129707112971,0.49415204678362573
559,157,0.6408163265306123,0.4631268436578171
560,143,0.7447916666666666,0.5836734693877551
561,199,0.5784883720930233,0.3956262425447316
562,147,0.6869158878504673,0.4966216216216216
563,228,0.7125,0.5181818181818182
564,219,0.7324414715719063,0.5461346633416458
565,217,0.7406143344709898,0.5331695331695332
566,144,0.75,0.582995951417004
567,212,0.762589928057554,0.5955056179775281
568,135,0.7670454545454546,0.6221198156682027
569,260,0.7761194029850746,0.6032482598607889
570,146,0.7643979057591623,0.6134453781512605
571,217,0.7406143344709898,0.5411471321695761
572,205,0.6507936507936508,0.42355371900826444
573,137,0.7248677248677249,0.5229007633587787
574,219,0.7324414715719063,0.5461346633416458
575,174,0.7873303167420814,0.6468401486988847
576,202,0.8112449799196787,0.6558441558441559
577,232,0.5617433414043583,0.36306729264475746
578,152,0.7875647668393783,0.6495726495726496
579,197,0.7547892720306514,0.5412087912087912
580,278,0.776536312849162,0.5927505330490405
581,312,0.6459627329192547,0.4574780058651026
582,357,0.6144578313253012,0.4160839160839161
583,202,0.63125,0.4297872340425532
584,367,0.7582644628099173,0.5707620528771384
585,394,0.8008130081300813,0.6224328593996841
586,337,0.7278617710583153,0.48142857142857143
587,476,0.7933333333333333,0.5458715596330275
588,326,0.7164835164835165,0.4815361890694239
589,293,0.6976190476190476,0.4302496328928047
590,275,0.7275132275132276,0.4725085910652921
591,317,0.7712895377128953,0.5318791946308725
592,208,0.7247386759581882,0.4511930585683297
593,220,0.7719298245614035,0.5092592592592593
594,302,0.7743589743589744,0.5471014492753623
